key_size,key_bits,file_type,input_size,input_bytes,input_MB,trial,enc_time_ms,dec_time_ms,enc_throughput_MBps,dec_throughput_MBps,enc_cpu_pct,dec_cpu_pct,enc_cpu_os_pct,dec_cpu_os_pct,enc_peak_MB,dec_peak_MB,rss_MB,verified
AES-128,128,BIN,1KB,1024,0.000976562,1,0.0128,0.00759994,76.2941,128.496,100.006,100,68.7497,68.7497,0.00151634,0.00145817,40.8164,PASS
AES-192,192,BIN,1KB,1024,0.000976562,1,0.0279001,0.00730006,35.0021,133.775,99.9953,99.8236,81.2495,87.4999,0.00151634,0.00145817,40.8164,PASS
AES-256,256,BIN,1KB,1024,0.000976562,1,0.0171,0.00770006,57.1089,126.825,99.9441,99.9549,49.9998,74.9997,0.00151634,0.00145817,40.8789,PASS
AES-192,192,BIN,1KB,1024,0.000976562,2,0.0222999,0.00939996,43.7922,103.89,99.8492,99.9146,68.7497,87.4996,0.00151634,0.00145817,40.8789,PASS
AES-256,256,BIN,1KB,1024,0.000976562,2,0.0265001,0.0111,36.8513,87.9789,99.6933,98.6822,43.7491,81.2481,0.00151634,0.00145817,40.1914,PASS
AES-128,128,BIN,1KB,1024,0.000976562,2,0.0496,0.0289,19.6887,33.7911,96.716,97.2808,49.9983,68.7496,0.00151634,0.00145817,35.6367,PASS
AES-256,256,BIN,1KB,1024,0.000976562,3,0.0529001,0.0281,18.4605,34.7531,98.3538,96.0824,56.2488,74.9996,0.00151634,0.00145817,35.6367,PASS
AES-128,128,BIN,1KB,1024,0.000976562,3,0.0435,0.0307,22.4497,31.8099,94.7461,93.4688,6.24983,49.9989,0.00151634,0.00145817,35.6367,PASS
AES-192,192,BIN,1KB,1024,0.000976562,3,0.0631,0.029,15.4764,33.6746,98.2271,96.7769,62.4997,68.7485,0.00151634,0.00145817,35.6367,PASS
AES-128,128,BIN,1KB,1024,0.000976562,4,0.0522,0.0318,18.7081,30.7095,99.0379,97.8535,81.2469,62.5,0.00151634,0.00145817,35.6367,PASS
AES-192,192,BIN,1KB,1024,0.000976562,4,0.0422,0.0286,23.1413,34.1456,98.0003,96.6657,68.7472,62.4985,0.00151634,0.00145817,35.6367,PASS
AES-256,256,BIN,1KB,1024,0.000976562,4,0.0455,0.0309,21.4629,31.604,94.5499,92.8152,24.9993,31.2497,0.00151634,0.00145817,35.6367,PASS
AES-192,192,BIN,1KB,1024,0.000976562,5,0.0464,0.0283,21.0466,34.5075,94.3266,94.359,43.748,43.7498,0.00151634,0.00145817,35.6367,PASS
AES-256,256,BIN,1KB,1024,0.000976562,5,0.0517,0.0341,18.889,28.6382,95.4087,91.1796,43.7496,49.9991,0.00151634,0.00145817,35.6367,PASS
AES-128,128,BIN,1KB,1024,0.000976562,5,0.0468,0.031,20.8667,31.502,95.9601,96.3556,56.2498,43.749,0.00151634,0.00145817,35.6367,PASS
AES-256,256,BIN,1KB,1024,0.000976562,6,0.0503,0.0301,19.4147,32.4439,96.1254,94.5883,31.2493,43.7497,0.00151634,0.00145817,35.6367,PASS
AES-128,128,BIN,1KB,1024,0.000976562,6,0.0457,0.0416001,21.369,23.475,95.0428,91.7698,68.7498,24.9994,0.00151634,0.00145817,35.6367,PASS
AES-192,192,BIN,1KB,1024,0.000976562,6,0.055,0.0304,17.7557,32.1238,95.318,96.3559,43.749,31.2498,0.00151634,0.00145817,35.6367,PASS
AES-128,128,BIN,1KB,1024,0.000976562,7,0.0432001,0.0299,22.6056,32.661,98.8017,93.0217,87.4985,37.4991,0.00151634,0.00145817,35.6367,PASS
AES-192,192,BIN,1KB,1024,0.000976562,7,0.0510999,0.0385001,19.1108,25.3652,95.7486,93.5533,37.4983,0,0.00151634,0.00145817,35.6406,PASS
AES-256,256,BIN,1KB,1024,0.000976562,7,0.0427,0.0265,22.8703,36.8515,95.4032,96.2929,37.4995,43.7498,0.00151634,0.00145817,35.6406,PASS
AES-192,192,BIN,1KB,1024,0.000976562,8,0.0576,0.04,16.9542,24.4141,86.9439,94.5652,31.2491,43.7497,0.00151634,0.00145817,35.6406,PASS
AES-256,256,BIN,1KB,1024,0.000976562,8,0.0439,0.0239001,22.2452,40.8602,93.084,95.566,43.7489,37.4991,0.00151634,0.00145817,35.6406,PASS
AES-128,128,BIN,1KB,1024,0.000976562,8,0.0503,0.0288,19.4147,33.9084,97.3214,91.4825,43.7485,18.7497,0.00151634,0.00145817,35.6406,PASS
AES-256,256,BIN,1KB,1024,0.000976562,9,0.0496999,0.0303001,19.6492,32.2297,96.9263,98.3419,81.2484,81.2485,0.00151634,0.00145817,35.6406,PASS
AES-128,128,BIN,1KB,1024,0.000976562,9,0.0514,0.0283,18.9993,34.5075,97.7084,94.6519,62.4994,68.7499,0.00151634,0.00145817,35.6406,PASS
AES-192,192,BIN,1KB,1024,0.000976562,9,0.0543999,0.0454,17.9515,21.5102,90.0322,95.7804,31.2493,49.9999,0.00151634,0.00145817,35.6406,PASS
AES-128,128,BIN,1KB,1024,0.000976562,10,0.0422,0.0319999,23.1413,30.5177,94.5904,95.1341,24.9992,49.9996,0.00151634,0.00145817,35.6406,PASS
AES-192,192,BIN,1KB,1024,0.000976562,10,0.0592,0.1952,16.496,5.00288,96.5823,94.701,74.9985,56.2487,0.00151634,0.00145817,35.6406,PASS
AES-256,256,BIN,1KB,1024,0.000976562,10,0.0553001,0.0272,17.6593,35.9031,97.2871,98.2188,43.7494,62.4822,0.00151634,0.00145817,35.6406,PASS
AES-128,128,BIN,100KB,102400,0.0976562,1,0.0738,0.0606,1323.26,1611.49,98.1535,91.3973,68.7389,81.2312,0.098196,0.0981379,34.5,PASS
AES-192,192,BIN,100KB,102400,0.0976562,1,0.0965,0.1638,1011.98,596.192,95.9538,95.1413,56.2469,56.2397,0.098196,0.0981379,34.5,PASS
AES-256,256,BIN,100KB,102400,0.0976562,1,0.0824,0.1534,1185.15,636.612,95.6698,97.7983,43.7434,43.7463,0.098196,0.0981379,34.5,PASS
AES-192,192,BIN,100KB,102400,0.0976562,2,0.1091,0.2202,895.108,443.489,90.7289,96.8242,49.9074,56.2471,0.098196,0.0981379,34.5,PASS
AES-256,256,BIN,100KB,102400,0.0976562,2,0.0922,0.1553,1059.18,628.823,95.9859,95.3633,24.9996,37.4986,0.098196,0.0981379,34.0977,PASS
AES-128,128,BIN,100KB,102400,0.0976562,2,0.128,0.0913,762.939,1069.62,96.5467,93.4117,62.4911,56.2446,0.098196,0.0981379,34.5,PASS
AES-256,256,BIN,100KB,102400,0.0976562,3,0.0820999,0.1604,1189.48,608.829,94.9948,96.2072,12.4993,24.9975,0.098196,0.0981379,34.0977,PASS
AES-128,128,BIN,100KB,102400,0.0976562,3,0.0842999,0.0782,1158.44,1248.8,93.4755,95.9724,24.9968,49.9943,0.098196,0.0981379,34.5,PASS
AES-192,192,BIN,100KB,102400,0.0976562,3,0.0826999,0.1438,1180.85,679.112,89.8637,95.5254,31.2495,18.7499,0.098196,0.0981379,34.0977,PASS
AES-128,128,BIN,100KB,102400,0.0976562,4,0.091,0.0778,1073.15,1255.22,94.822,93.327,24.9959,24.9903,0.098196,0.0981379,34.5,PASS
AES-192,192,BIN,100KB,102400,0.0976562,4,0.1048,0.0849001,931.835,1150.25,95.5253,95.4738,56.2455,49.9953,0.098196,0.0981379,34.5,PASS
AES-256,256,BIN,100KB,102400,0.0976562,4,0.093,0.1409,1050.07,693.089,95.1066,96.1321,37.4985,43.7474,0.098196,0.0981379,34.0977,PASS
AES-192,192,BIN,100KB,102400,0.0976562,5,0.0943999,0.0686999,1034.5,1421.49,93.3976,92.8226,37.4961,37.492,0.098196,0.0981379,34.0977,PASS
AES-256,256,BIN,100KB,102400,0.0976562,5,0.1121,0.0848999,871.153,1150.25,91.3482,95.5221,18.7494,43.7443,0.098196,0.0981379,34.0977,PASS
AES-128,128,BIN,100KB,102400,0.0976562,5,0.0872001,0.0641,1119.91,1523.5,95.4188,97.5039,24.9971,31.2488,0.098196,0.0981379,34.5,PASS
AES-256,256,BIN,100KB,102400,0.0976562,6,0.0921,0.1704,1060.33,573.1,91.7619,96.709,43.7494,37.4998,0.098196,0.0981379,34.0977,PASS
AES-128,128,BIN,100KB,102400,0.0976562,6,0.1267,0.1105,770.767,883.767,97.0761,97.6609,0,56.2463,0.098196,0.0981379,34.5,PASS
AES-192,192,BIN,100KB,102400,0.0976562,6,0.0801,0.151,1219.18,646.73,96.7198,90.291,37.4978,49.983,0.098196,0.0981379,34.5,PASS
AES-128,128,BIN,100KB,102400,0.0976562,7,0.09,0.154,1085.07,634.131,96.3861,96.0819,43.7494,37.4988,0.098196,0.0981379,34.5,PASS
AES-192,192,BIN,100KB,102400,0.0976562,7,0.0800999,0.1431,1219.18,682.433,96.1526,97.2734,18.749,43.7454,0.098196,0.0981379,34.5,PASS
AES-256,256,BIN,100KB,102400,0.0976562,7,0.1134,0.1664,861.167,586.877,89.3873,96.2937,18.7493,68.7486,0.098196,0.0981379,34.0977,PASS
AES-192,192,BIN,100KB,102400,0.0976562,8,0.0852001,0.0791,1146.2,1234.59,96.7209,96.6663,49.9984,31.2463,0.098196,0.0981379,34.5,PASS
AES-256,256,BIN,100KB,102400,0.0976562,8,0.1039,0.1513,939.906,645.447,98.6143,94.0481,62.4974,37.4991,0.098196,0.0981379,34.5,PASS
AES-128,128,BIN,100KB,102400,0.0976562,8,0.1161,0.2049,841.139,476.605,97.2076,97.5696,37.4971,31.2474,0.098196,0.0981379,34.5,PASS
AES-256,256,BIN,100KB,102400,0.0976562,9,0.0854001,0.1556,1143.51,627.611,96.2896,95.0266,18.7496,49.9974,0.098196,0.0981379,34.0977,PASS
AES-128,128,BIN,100KB,102400,0.0976562,9,0.093,0.0622,1050.07,1570.04,94.9525,96.4376,43.7464,49.9973,0.098196,0.0981379,34.5,PASS
AES-192,192,BIN,100KB,102400,0.0976562,9,0.1237,0.2133,789.46,457.835,94.2751,96.8906,24.9966,24.9905,0.098196,0.0981379,34.0977,PASS
AES-128,128,BIN,100KB,102400,0.0976562,10,0.1018,0.0681999,959.296,1431.91,97.2663,96.7485,18.7498,43.7443,0.098196,0.0981379,34.5,PASS
AES-192,192,BIN,100KB,102400,0.0976562,10,0.0995999,0.1319,980.485,740.381,97.2346,98.3856,31.2476,68.7403,0.098196,0.0981379,34.4766,PASS
AES-256,256,BIN,100KB,102400,0.0976562,10,0.0937,0.1306,1042.22,747.751,96.9601,99.261,62.4929,81.2456,0.098196,0.0981379,34.4766,PASS
AES-128,128,BIN,1MB,1048576,1,1,0.7971,0.9924,1254.55,1007.66,98.7787,98.1358,68.5844,43.7301,1.00054,1.00048,35.8281,PASS
AES-192,192,BIN,1MB,1048576,1,1,0.6623,0.5266,1509.89,1898.97,98.3992,98.6795,37.3982,43.7281,1.00054,1.00048,35.8281,PASS
AES-256,256,BIN,1MB,1048576,1,1,0.6679,0.8923,1497.23,1120.7,99.1417,98.7146,74.8165,81.1788,1.00054,1.00048,35.832,PASS
AES-192,192,BIN,1MB,1048576,1,2,0.7105,0.6956,1407.46,1437.61,98.7528,98.546,49.8562,87.3215,1.00054,1.00048,35.832,PASS
AES-256,256,BIN,1MB,1048576,1,2,0.5118,0.8795,1953.89,1137.01,98.6158,98.587,87.2423,62.3338,1.00054,1.00048,35.832,PASS
AES-128,128,BIN,1MB,1048576,1,2,0.6673,0.6467,1498.58,1546.31,96.8044,99.0047,68.5865,81.1368,1.00054,1.00048,35.832,PASS
AES-256,256,BIN,1MB,1048576,1,3,1.2694,0.892,787.774,1121.08,97.5353,97.49,68.5906,74.8466,1.00054,1.00048,35.832,PASS
AES-128,128,BIN,1MB,1048576,1,3,0.6453,0.6976,1549.67,1433.49,98.0561,98.9458,18.7271,74.9987,1.00054,1.00048,35.832,PASS
AES-192,192,BIN,1MB,1048576,1,3,0.8686,0.7932,1151.28,1260.72,98.2405,98.7496,37.4674,56.1958,1.00054,1.00048,35.832,PASS
AES-128,128,BIN,1MB,1048576,1,4,0.8197,0.6538,1219.96,1529.52,98.8274,98.6148,56.1067,43.7306,1.00054,1.00048,35.832,PASS
AES-192,192,BIN,1MB,1048576,1,4,0.7,0.7061,1428.57,1416.23,97.9929,99.0156,81.058,74.8081,1.00054,1.00048,35.832,PASS
AES-256,256,BIN,1MB,1048576,1,4,0.679,0.6554,1472.75,1525.79,99.2346,99.1695,74.8329,62.4092,1.00054,1.00048,35.832,PASS
AES-192,192,BIN,1MB,1048576,1,5,0.6864,0.7578,1456.88,1319.61,97.5181,98.23,43.7401,62.3442,1.00054,1.00048,35.832,PASS
AES-256,256,BIN,1MB,1048576,1,5,0.6561,0.6723,1524.16,1487.43,98.4459,98.2781,56.0985,68.6729,1.00054,1.00048,35.832,PASS
AES-128,128,BIN,1MB,1048576,1,5,0.6187,0.6794,1616.29,1471.89,97.8306,99.1334,68.6012,93.5173,1.00054,1.00048,35.832,PASS
AES-256,256,BIN,1MB,1048576,1,6,0.6899,0.7055,1449.49,1417.43,98.2735,97.2994,87.2588,62.3703,1.00054,1.00048,35.832,PASS
AES-128,128,BIN,1MB,1048576,1,6,0.6343,0.6351,1576.54,1574.56,98.4544,95.5754,93.6504,68.6306,1.00054,1.00048,35.832,PASS
AES-192,192,BIN,1MB,1048576,1,6,0.702,0.8427,1424.5,1186.66,99.1304,98.2699,99.7844,56.2045,1.00054,1.00048,35.832,PASS
AES-128,128,BIN,1MB,1048576,1,7,0.6647,0.6485,1504.44,1542.02,98.3534,98.7555,62.3569,56.2087,1.00054,1.00048,35.832,PASS
AES-192,192,BIN,1MB,1048576,1,7,0.7673,0.6967,1303.27,1435.34,96.1959,96.7213,74.883,81.0953,1.00054,1.00048,35.832,PASS
AES-256,256,BIN,1MB,1048576,1,7,1.2951,0.9139,772.141,1094.21,98.4445,99.0622,62.3189,99.989,1.00054,1.00048,35.832,PASS
AES-192,192,BIN,1MB,1048576,1,8,0.6733,0.6871,1485.22,1455.39,98.1901,99.1607,74.8919,74.7881,1.00054,1.00048,35.832,PASS
AES-256,256,BIN,1MB,1048576,1,8,0.87,1.1364,1149.43,879.972,95.2876,93.9128,31.1939,43.7087,1.00054,1.00048,35.832,PASS
AES-128,128,BIN,1MB,1048576,1,8,0.9781,1.1943,1022.39,837.311,91.4915,90.5481,12.4679,31.1412,1.00054,1.00048,35.832,PASS
AES-256,256,BIN,1MB,1048576,1,9,0.9746,0.9039,1026.06,1106.32,89.8593,92.7712,12.4807,31.2365,1.00054,1.00048,35.832,PASS
AES-128,128,BIN,1MB,1048576,1,9,0.9222,0.8962,1084.36,1115.82,97.9141,92.6011,31.2182,24.954,1.00054,1.00048,35.832,PASS
AES-192,192,BIN,1MB,1048576,1,9,1.1888,0.9248,841.184,1081.31,95.0501,91.654,43.6854,24.868,1.00054,1.00048,35.832,PASS
AES-128,128,BIN,1MB,1048576,1,10,1.1934,0.9356,837.942,1068.83,88.8728,94.0438,18.6751,37.4439,1.00054,1.00048,35.832,PASS
AES-192,192,BIN,1MB,1048576,1,10,0.7676,1.1912,1302.76,839.49,95.2048,97.5669,37.4106,37.45,1.00054,1.00048,35.832,PASS
AES-256,256,BIN,1MB,1048576,1,10,0.8521,0.9803,1173.57,1020.1,92.2983,93.5069,31.1352,24.9572,1.00054,1.00048,35.832,PASS
AES-128,128,BIN,5MB,5242880,5,1,4.2563,4.6088,1174.73,1084.88,95.3404,97.6578,37.4079,68.0382,5.00054,5.00048,43.832,PASS
AES-192,192,BIN,5MB,5242880,5,1,4.1611,4.3635,1201.61,1145.87,93.0017,90.848,30.8399,31.0448,5.00054,5.00048,43.832,PASS
AES-256,256,BIN,5MB,5242880,5,1,5.4908,4.7873,910.614,1044.43,92.2612,92.1157,37.2902,24.9501,5.00054,5.00048,43.832,PASS
AES-192,192,BIN,5MB,5242880,5,2,4.0513,4.2133,1234.17,1186.72,96.8098,92.3202,49.8143,18.592,5.00054,5.00048,43.832,PASS
AES-256,256,BIN,5MB,5242880,5,2,4.9307,4.0897,1014.05,1222.58,95.556,94.4039,49.6072,37.1381,5.00054,5.00048,43.832,PASS
AES-128,128,BIN,5MB,5242880,5,2,4.0484,3.9938,1235.06,1251.94,97.2909,90.9412,61.8983,31.2168,5.00054,5.00048,43.832,PASS
AES-256,256,BIN,5MB,5242880,5,3,5.8141,4.8753,859.978,1025.58,90.5174,96.8146,37.0494,49.3479,5.00054,5.00048,43.832,PASS
AES-128,128,BIN,5MB,5242880,5,3,2.8311,3.0888,1766.1,1618.75,92.3083,95.6773,24.5135,24.8703,5.00054,5.00048,43.832,PASS
AES-192,192,BIN,5MB,5242880,5,3,3.1102,3.0559,1607.61,1636.18,95.3327,94.6959,61.4275,30.8945,5.00054,5.00048,43.832,PASS
AES-128,128,BIN,5MB,5242880,5,4,2.9216,2.8787,1711.39,1736.9,94.342,95.8751,67.6683,74.4929,5.00054,5.00048,43.832,PASS
AES-192,192,BIN,5MB,5242880,5,4,3.0666,3.1372,1630.47,1593.78,97.3394,97.5329,68.4906,74.987,5.00054,5.00048,43.832,PASS
AES-256,256,BIN,5MB,5242880,5,4,3.0385,3.1288,1645.55,1598.06,96.871,97.3006,55.4971,56.0166,5.00054,5.00048,43.832,PASS
AES-192,192,BIN,5MB,5242880,5,5,2.9443,3.0102,1698.2,1661.02,97.7302,96.1291,61.9888,74.896,5.00054,5.00048,43.832,PASS
AES-256,256,BIN,5MB,5242880,5,5,2.9372,3.1973,1702.3,1563.82,97.7179,97.4187,68.6975,62.2434,5.00054,5.00048,43.832,PASS
AES-128,128,BIN,5MB,5242880,5,5,3.1514,3.1236,1586.6,1600.72,97.7037,97.6593,67.8911,68.2011,5.00054,5.00048,43.832,PASS
AES-256,256,BIN,5MB,5242880,5,6,3.1083,3.245,1608.6,1540.83,98.3545,97.5282,49.598,80.9067,5.00054,5.00048,43.832,PASS
AES-128,128,BIN,5MB,5242880,5,6,2.3386,2.8306,2138.03,1766.41,97.7859,98.2294,74.9449,68.5232,5.00054,5.00048,43.832,PASS
AES-192,192,BIN,5MB,5242880,5,6,2.8714,2.917,1741.31,1714.09,97.0262,97.3612,43.297,68.5398,5.00054,5.00048,43.832,PASS
AES-128,128,BIN,5MB,5242880,5,7,2.886,2.8743,1732.5,1739.55,97.8154,97.5669,49.8904,74.6302,5.00054,5.00048,43.832,PASS
AES-192,192,BIN,5MB,5242880,5,7,3.0184,2.9348,1656.51,1703.69,97.8169,96.6133,62.3092,80.2727,5.00054,5.00048,43.832,PASS
AES-256,256,BIN,5MB,5242880,5,7,3.06,3.3873,1633.99,1476.1,98.4945,97.8174,56.1361,74.3293,5.00054,5.00048,43.832,PASS
AES-192,192,BIN,5MB,5242880,5,8,3.0068,3.0337,1662.9,1648.15,97.5212,98.2299,74.2981,86.4723,5.00054,5.00048,43.832,PASS
AES-256,256,BIN,5MB,5242880,5,8,3.0379,2.8819,1645.87,1734.97,96.89,97.0374,56.166,55.8089,5.00054,5.00048,43.832,PASS
AES-128,128,BIN,5MB,5242880,5,8,2.6239,2.5817,1905.56,1936.71,98.8845,97.8344,105.187,68.6227,5.00054,5.00048,43.7852,PASS
AES-256,256,BIN,5MB,5242880,5,9,3.2704,3.5111,1528.86,1424.06,96.8748,98.0198,49.2476,80.4227,5.00054,5.00048,43.7852,PASS
AES-128,128,BIN,5MB,5242880,5,9,3.1271,3.2599,1598.93,1533.79,98.7744,98.945,81.1338,74.5678,5.00054,5.00048,43.7852,PASS
AES-192,192,BIN,5MB,5242880,5,9,3.1491,3.0084,1587.76,1662.01,97.7715,98.9236,74.2999,80.3113,5.00054,5.00048,43.7852,PASS
AES-128,128,BIN,5MB,5242880,5,10,3.3914,3.4707,1474.32,1440.63,97.8587,98.6684,87.2011,93.5732,5.00054,5.00048,43.7852,PASS
AES-192,192,BIN,5MB,5242880,5,10,3.0405,3.0857,1644.47,1620.38,98.9725,99.1494,74.9492,74.3935,5.00054,5.00048,43.7852,PASS
AES-256,256,BIN,5MB,5242880,5,10,3.2786,3.1958,1525.04,1564.55,99.0167,97.6913,86.9717,86.3341,5.00054,5.00048,43.7852,PASS
AES-128,128,BIN,10MB,10485760,10,1,5.6423,5.7046,1772.33,1752.97,98.0856,99.3144,87.2281,99.1061,10.0005,10.0005,53.7852,PASS
AES-192,192,BIN,10MB,10485760,10,1,5.923,6.3938,1688.33,1564.02,97.9715,99.0459,80.3306,92.2123,10.0005,10.0005,53.7852,PASS
AES-256,256,BIN,10MB,10485760,10,1,6.0711,5.991,1647.15,1669.17,99.0866,99.1564,80.206,87.0934,10.0005,10.0005,53.7852,PASS
AES-192,192,BIN,10MB,10485760,10,2,5.9227,6.1154,1688.42,1635.22,97.5621,98.1888,86.8163,79.5314,10.0005,10.0005,53.7852,PASS
AES-256,256,BIN,10MB,10485760,10,2,6.14,6.9958,1628.66,1429.43,99.2253,96.9375,99.4223,97.8413,10.0005,10.0005,53.7852,PASS
AES-128,128,BIN,10MB,10485760,10,2,5.8328,6.9747,1714.44,1433.75,98.3085,97.0674,79.4839,61.6281,10.0005,10.0005,53.7852,PASS
AES-256,256,BIN,10MB,10485760,10,3,6.498,6.3231,1538.94,1581.5,98.6278,99.0223,86.4049,86.0741,10.0005,10.0005,53.7852,PASS
AES-128,128,BIN,10MB,10485760,10,3,5.7843,6.4711,1728.82,1545.33,96.4529,98.5721,67.3249,80.8574,10.0005,10.0005,53.7852,PASS
AES-192,192,BIN,10MB,10485760,10,3,5.8186,5.9069,1718.63,1692.94,98.1713,98.5514,67.7522,87.0065,10.0005,10.0005,53.7852,PASS
AES-128,128,BIN,10MB,10485760,10,4,6.0079,5.6579,1664.48,1767.44,98.5288,98.2403,55.6151,74.0177,10.0005,10.0005,53.7852,PASS
AES-192,192,BIN,10MB,10485760,10,4,6.3218,6.1425,1581.83,1628,97.5693,99.2654,91.7709,92.6111,10.0005,10.0005,53.7852,PASS
AES-256,256,BIN,10MB,10485760,10,4,6.1245,6.3055,1632.79,1585.92,99.1997,98.0192,92.7739,73.2905,10.0005,10.0005,53.7852,PASS
AES-192,192,BIN,10MB,10485760,10,5,6.0082,5.7067,1664.39,1752.33,97.9832,99.1757,80.7417,80.1389,10.0005,10.0005,53.7852,PASS
AES-256,256,BIN,10MB,10485760,10,5,5.8681,6.4759,1704.13,1544.19,98.2136,98.7322,84.9467,86.2676,10.0005,10.0005,53.7852,PASS
AES-128,128,BIN,10MB,10485760,10,5,5.4896,5.8104,1821.63,1721.05,98.9035,95.0206,80.794,68.314,10.0005,10.0005,53.7852,PASS
AES-256,256,BIN,10MB,10485760,10,6,6.0823,5.9607,1644.11,1677.66,94.1352,98.8653,49.3707,91.831,10.0005,10.0005,53.7852,PASS
AES-128,128,BIN,10MB,10485760,10,6,6.4947,5.8714,1539.72,1703.17,98.2356,97.8757,67.127,79.1867,10.0005,10.0005,53.7852,PASS
AES-192,192,BIN,10MB,10485760,10,6,6.2667,6.2607,1595.74,1597.27,91.5393,97.6425,37.2722,68.4862,10.0005,10.0005,53.7852,PASS
AES-128,128,BIN,10MB,10485760,10,7,5.7778,5.9081,1730.76,1692.59,98.6514,98.9473,86.399,93.2438,10.0005,10.0005,53.7852,PASS
AES-192,192,BIN,10MB,10485760,10,7,6.9569,6.3389,1437.42,1577.56,96.6578,97.9136,56.1871,61.4205,10.0005,10.0005,53.7852,PASS
AES-256,256,BIN,10MB,10485760,10,7,6.4654,6.2602,1546.69,1597.39,98.7849,98.434,98.8669,73.4327,10.0005,10.0005,53.7852,PASS
AES-192,192,BIN,10MB,10485760,10,8,6.1296,6.4265,1631.43,1556.06,98.2181,98.2203,55.6117,86.3592,10.0005,10.0005,53.7852,PASS
AES-256,256,BIN,10MB,10485760,10,8,7.3616,6.5807,1358.4,1519.6,98.105,98.0551,61.3424,80.5909,10.0005,10.0005,53.7852,PASS
AES-128,128,BIN,10MB,10485760,10,8,6.4871,7.393,1541.52,1352.63,95.4149,97.4239,30.6199,67.8195,10.0005,10.0005,53.7852,PASS
AES-256,256,BIN,10MB,10485760,10,9,6.0266,6.8602,1659.31,1457.68,89.7765,96.3094,12.1895,43.2083,10.0005,10.0005,53.7852,PASS
AES-128,128,BIN,10MB,10485760,10,9,5.7465,5.8064,1740.19,1722.24,95.5823,98.9674,37.4532,91.2649,10.0005,10.0005,53.7852,PASS
AES-192,192,BIN,10MB,10485760,10,9,6.3972,6.2869,1563.18,1590.61,96.9929,96.2162,61.2803,62.3461,10.0005,10.0005,53.7852,PASS
AES-128,128,BIN,10MB,10485760,10,10,7.1787,5.6949,1393.01,1755.96,95.1007,97.614,36.7137,62.4778,10.0005,10.0005,53.7852,PASS
AES-192,192,BIN,10MB,10485760,10,10,5.9134,5.9845,1691.07,1670.98,98.9522,97.8568,80.157,61.4561,10.0005,10.0005,53.7852,PASS
AES-256,256,BIN,10MB,10485760,10,10,5.721,6.1254,1747.95,1632.55,97.1956,97.7884,49.325,68.0001,10.0005,10.0005,53.7852,PASS
AES-128,128,BIN,50MB,52428800,50,1,28.4878,28.9372,1755.14,1727.88,95.5705,95.9021,67.5144,33.7601,50.0005,50.0005,133.785,PASS
AES-192,192,BIN,50MB,52428800,50,1,29.1543,33.1353,1715.01,1508.96,98.4606,95.4333,81.6437,38.9667,50.0005,50.0005,133.785,PASS
AES-256,256,BIN,50MB,52428800,50,1,29.636,36.7205,1687.14,1361.64,96.0058,97.2142,46.4697,74.4597,50.0005,50.0005,133.785,PASS
AES-192,192,BIN,50MB,52428800,50,2,30.4755,30.3303,1640.66,1648.52,96.8116,95.0336,70.6871,67.0395,50.0005,50.0005,133.785,PASS
AES-256,256,BIN,50MB,52428800,50,2,29.9759,32.9749,1668.01,1516.3,96.5078,98.0222,80.1345,65.8911,50.0005,50.0005,133.785,PASS
AES-128,128,BIN,50MB,52428800,50,2,29.4523,30.9823,1697.66,1613.82,94.8058,95.9745,55.8717,37.0162,50.0005,50.0005,133.785,PASS
AES-256,256,BIN,50MB,52428800,50,3,30.4521,36.6475,1641.92,1364.35,95.0326,96.4301,66.2617,51.3512,50.0005,50.0005,133.785,PASS
AES-128,128,BIN,50MB,52428800,50,3,27.6159,30.8474,1810.55,1620.88,97.8824,97.2946,63.7863,79.9824,50.0005,50.0005,133.785,PASS
AES-192,192,BIN,50MB,52428800,50,3,29.5992,33.3706,1689.23,1498.32,97.8064,91.0457,34.2319,48.2901,50.0005,50.0005,133.785,PASS
AES-128,128,BIN,50MB,52428800,50,4,28.6292,31.3658,1746.47,1594.09,96.3368,96.443,70.4598,59.364,50.0005,50.0005,133.785,PASS
AES-192,192,BIN,50MB,52428800,50,4,27.8137,28.4639,1797.68,1756.61,97.5662,96.665,68.5342,61.9819,50.0005,50.0005,133.785,PASS
AES-256,256,BIN,50MB,52428800,50,4,28.3285,30.2983,1765.01,1650.26,96.3015,96.861,44.5394,68.4982,50.0005,50.0005,133.785,PASS
AES-192,192,BIN,50MB,52428800,50,5,32.7287,34.7328,1527.71,1439.56,98.6934,99.0312,64.5606,93.3428,50.0005,50.0005,133.785,PASS
AES-256,256,BIN,50MB,52428800,50,5,30.748,31.1954,1626.12,1602.8,98.5176,99.3368,44.5557,79.1571,50.0005,50.0005,133.785,PASS
AES-128,128,BIN,50MB,52428800,50,5,28.6325,28.269,1746.27,1768.72,98.6522,98.2303,83.0217,93.2981,50.0005,50.0005,133.785,PASS
AES-256,256,BIN,50MB,52428800,50,6,30.5286,31.2013,1637.81,1602.5,99.4329,99.1731,93.5936,80.0844,50.0005,50.0005,133.785,PASS
AES-128,128,BIN,50MB,52428800,50,6,27.9384,28.293,1789.65,1767.22,98.0608,98.6857,77.3084,59.9638,50.0005,50.0005,133.785,PASS
AES-192,192,BIN,50MB,52428800,50,6,31.0196,29.9943,1611.88,1666.98,97.2526,97.6522,66.9045,62.6488,50.0005,50.0005,133.785,PASS
